TSLA,AMD,AMZN,AAPL,NVDA,BAC,T,INTC,GOOGL,MSFT,PFE,GOOG,META,VZ,WFC,CSCO,CMCSA,PYPL,USB,XOM,DIS,KO,SCHW,CSX,ORCL,JPM,CVS,QCOM,BMY,NKE,CVX,JNJ,NEE,NFLX,MRK,MO,SBUX,CRM,MDLZ,PG,V,AMAT,ABBV,TGT,GILD,WMT,RTX,BA,CL,TXN,MDT,FIS,PEP,ABT,IBM,PM,HD,SO,ADBE,MMM,D,UNH,UPS,DHR,PGR,COF,AVGO,AXP,CCI,CAT,MA,DUK,LOW,UNP,AMGN,ACN,HON,SYY,MCD,GS,AMT,ICE,ZTS,FDX,CB,INTU,COST,ADP,KMB,DE,TMO,ISRG,CI,ILMN,ADSK,LIN,CME,NOW,WM,SYK,SPGI,BDX,CHTR,STZ,LMT,APD,AON,REGN,BLK,EQIX,BKNG,CMG,^GSPC,Strategy_Value,Strategy_Return
-0.029039097760312105,-0.03603466902399921,-0.023725589118479662,-0.010604712911041814,-0.032815930517887115,-0.002050324371132395,0.0036572657672953035,-0.004335352108957413,-0.02134428750828732,-0.029637684825251642,-0.009375614188323222,-0.021869039132318302,-0.0033759935298998123,0.013858463318874303,-0.005392768341995091,-0.014090347817744653,0.010658647677992628,-0.018277844686783395,-0.007820969384849552,0.022374114570311132,-0.0006523721004382255,-0.011443089633585535,-0.0028793465727523504,-0.011828674089545577,-0.002012391140875036,-0.00022143097249716082,-0.016634127386844666,-0.01909795771870415,-0.0018043637555108516,-0.004867546670094924,0.018008647047440318,-0.007383523100673917,-0.022014387225794296,0.0009372953087791736,0.01391863937611526,-0.0008808161037989759,-0.0002871787699276762,-0.02328247070179068,-0.008092368243319714,-0.012415435998748614,-0.00705524833974136,-0.01399648651872376,-0.0012217874546894825,0.010083716681783983,0.004093473480554888,-0.003408401978328035,0.00039664242417569717,0.006629375896493261,-0.013812151459768551,-0.013241212693754334,-0.011609308633804272,-0.015591053181186587,-0.010448655599398116,-0.0036867050222613162,-0.010448795565668467,-0.004050227527305439,0.013323694101841865,0.029375268708958457,0.03798951724197108,0.017499006860578925,0.027685532366050092,0.028820683870716013,0.01846318353752774,0.04182153764751351,-0.002973816986914235,0.018997920476875985,0.009317398492942774,0.023930264738144524,0.018137503096217977,0.004474619976289618,0.009517041420189831,0.014788667939704792,0.0030785954640663027,0.029439863027843627,-0.009342079156248406,0.023613274907301807,0.026518758863030123,-0.0010499527526333097,0.008434562870930584,0.011331662769644701,0.03136989116610256,0.012989571677261336,0.02356339381839634,0.0009369457134436043,0.003743327542841013,0.04073346234860986,0.013952115194610704,0.021567920485604186,0.009283078222299235,0.020662130256463795,0.008862434696847887,0.00511112919560186,0.019690571488508946,0.007205995308568136,0.03133645019823195,0.035609377315570345,0.0019402107080088715,0.06989970382801303,0.019310400319498044,0.010574619915937111,0.016216822431249223,0.010771347853736124,-0.020988679875088234,0.0972486667850756,-0.0011962484630831938,0.015558209446108306,0.007828999747991228,0.0037577674922530946,0.028618939666766874,0.028714295123618894,-0.016347302438282973,0.008640684732770687,-0.011645528874622113,98886.73283004761,
0.024651090365942707,0.02615108624312379,0.035611152390083056,0.0367941468283417,0.04164043930364958,0.009979389884231749,0.01665812529131916,0.042452838151390004,0.0132250513922052,0.01178536379764794,0.025372430570362203,0.01601944304274716,0.02426344550037629,0.011750527122406762,0.008958056169925177,0.030716623183693725,0.024607925967386812,0.0027534643124476066,0.014013650099974129,0.012086816999723915,0.02175805091209937,0.019292686594721165,0.017206087397803937,0.04173406310631167,0.016012417591490413,0.01913548433595169,0.012714231226326644,0.054296097471747684,0.015016821857505525,0.03241573932184916,0.0075324446768874065,0.008109526279338919,0.012344248428876492,0.018889168083167096,0.010559611858059759,0.023804228225534407,0.021641332505615507,0.030585288843714142,0.02764766646681016,0.023812651004747165,0.031452848264736044,0.06484876800361805,0.018716676764543916,0.03818222922625414,0.02597559055731491,0.02449915083565468,0.01566223504087194,0.03907504898868375,0.018334668812144628,0.04930220157134846,0.010371240663892056,0.01627795017915834,0.022586012232470365,0.013808706086884781,0.01835447799200196,0.026482812431998903,-0.006529865027669279,-0.0177606304826452,-0.013122632829606795,-0.030579052007773777,-0.006671072103656028,-8.171911921106556e-05,-0.029394852561757556,0.010735389071121593,-0.02341677024976474,-0.032879368929566555,-0.06019594858751964,-0.025541169701927213,-0.03523991911690194,-0.03570828990129726,-0.046896309967730865,-0.01859384574132039,-0.0009961471613431083,-0.04397277074278971,-0.031252569288993115,-0.023689966623779757,-0.028365974556052942,-0.031991541892795405,-0.02788367671267311,-0.012566883389675487,-0.030028820250319166,-0.022616522206650114,-0.015056720791174039,-0.024768335752372028,-0.023707379984268417,-0.029018640368345228,-0.07259154818400693,-0.02795011996072949,-0.02146968397972704,-0.028307537797385596,0.03939386856559257,-0.006589306691327401,0.0049639969012220675,-0.0035794245217508625,-0.028121024392942173,-0.03492764194162978,-0.03145801412812843,-0.0005732459349190311,-0.036456970562805724,-0.025738459679546466,-0.03499169015926662,-0.015784721446534977,-0.017430812157856135,-0.02659573958731487,0.008028236019329449,-0.02769859109864048,-0.023239533106656607,-0.018500627926062885,-0.05242139603399032,-0.020162891831846608,-0.015995813184053853,-0.027782681990718983,0.02284078102943865,99094.65152999689,0.0021025944937085317
0.059349011404278285,0.05128203293069067,0.01486987397850048,0.004088848905150044,0.05175313468989717,-0.015111856009308866,-0.011011847387607299,0.02018794836139781,0.007785669036956211,0.009736296261157795,-0.049685704542720144,0.0072595209058901045,-0.0042301417757629745,-0.004020421884391556,-0.009579488977305983,0.005380862239475981,-0.008973383688572367,0.007845167988825619,0.006478039633759591,-0.01863744407261836,0.009050239466488197,-0.012460630023480745,0.01052757261919246,-0.0018633039376136917,0.012655219546086283,-0.004132250886853428,-0.001200808188410396,-0.006329063027938453,-0.02726019058586049,0.0025697504349952993,-0.00781605532109897,-0.02590837062927087,0.005020907978012801,-0.001204165361855969,-0.03883658405396284,-0.010118379144650858,-0.018277322107277616,0.04690066083775335,-0.011467194822925797,-0.012214065706552146,0.003903592403861955,0.021290898106867795,-0.0293605033045784,-0.023727622541815707,-0.03383294816304849,-0.012467604806192578,-0.02791334003136381,-0.02079808767972413,-0.015629008611232065,0.008677753091486773,-0.04105874490419936,0.010101035005034564,-0.009773537016737555,-0.0016024019080005392,-0.0010437889057878236,-0.011498684984168173,-0.0008819072128309902,0.0018148496966576833,-0.027738575466049964,-0.0005523641047433525,0.0045255967501685035,-0.0001224431442696794,-0.015311548548361253,-0.010139052879197363,0.019315064776519453,-0.003914630654705098,0.019611461474781877,-0.0015316668827667357,0.0022649436047308402,0.009001045709630562,-0.008975430270599993,-9.512718578763568e-05,0.007613165648212905,0.0025941991105081774,0.018459416498821324,-0.016864219454130858,-0.0019023030260185703,-0.006225397472935157,0.00823834153579539,-0.014134702254195997,-0.0036613021050890815,-0.003241141087565902,0.003928425802777191,-0.021370563359247585,0.02337680126489672,-0.02488734430275663,0.008532314295009558,0.002706598837708074,0.010328428536501733,-0.004056592993279207,-0.020729049421934986,0.020193134645727917,-0.001189457048260456,-0.026948048610434983,-0.028206628080736262,-0.018218605963197243,-0.004055099461125478,-0.03282132109066649,0.007837486150331308,-0.018536534210462197,-0.007187248724962458,0.026567474095209986,0.0014957123272903994,-0.0059748666846524134,0.030111508498942174,-0.004803683032813089,0.003253932117552094,0.07686364010463786,-0.020311662553005982,-0.01071300401073616,-0.01338070992744056,-0.03186734503045363,-0.0007676325452631305,98907.33445477342,-0.0018902844132487884
-0.007681374256751861,0.012046478490814083,0.028731709234134817,0.004456454474873528,0.017980564239258978,0.0067866226680048936,0.02258400091826318,0.004435391224879126,0.004544439231246145,0.007617164837625978,-0.015912359686509614,0.0049548963613803565,0.027187798248804462,0.014019841007075984,-0.0007076549723454839,0.004734441083976693,0.008788351941490857,0.010897720782775178,0.001072696058757483,0.01493497023043533,0.00833598125472923,-0.0076664775725512335,0.0022240505818409417,0.008089708836469534,0.0009257547534562427,0.00895391499890108,-0.009181274675459816,0.020067999799028735,0.009012749409873066,0.007929465039173245,0.004909208699446221,-0.002392079715059947,0.005590565403814862,0.03924864228881919,0.003895609437968739,0.00021747421775675235,0.012029779687871445,0.002311327829934706,0.0010409480472188815,-0.0009866304820346228,0.011390615390911352,0.01455543596038722,-0.012495359791418581,-0.002430539351740202,0.023971844165148193,-0.0006209107504457911,0.0032128767394201674,-0.009013783462595626,-0.00533465301398961,0.00973518393182271,0.017410431376063462,-0.014285701606008394,-0.008252950153212812,0.015158161817207416,0.008707729414591414,-0.0010752639581922407,-0.008873160707810968,0.005454448093440978,0.009591200286346524,-0.010568723691075421,-0.0038967269806451377,0.008284702498644991,0.016071321498365987,-0.04642231257538976,-0.0076510334208335085,-0.010774770552477886,0.0033976135608008162,-0.010638343527126892,-0.011831150027541426,-0.015773277663631236,-0.00010784381838746526,-0.0022815769269601827,-0.009827561853809286,-0.0038777960339260176,-0.013919730158180377,-0.004310458582988286,-0.0031803442574438456,-0.00959600563496088,-0.006211406024383859,-0.01235128966007526,-0.012083847206912912,-0.013397987177307558,-0.049639566502100774,0.005270417837301422,-0.005637384131420786,0.01684634281167341,-0.005535255934239869,-0.0053025505084287605,0.008466029037662914,-0.021555329912544385,-0.04017645305060502,-0.02427053506037047,-0.0024748544082251467,0.0620327083199006,-0.004987745877225391,-0.0003415968511588652,-0.009670055798514987,-0.0060228201447618535,0.021044010693012205,-0.010766375228662861,-0.011560202210509685,-0.011566703813995494,-0.020317070977348806,-0.020834297719047434,-0.007189685080638997,-0.003208555513660283,-0.003264554757125948,-0.027127543736974236,-0.005697332041873393,-0.02053860381821626,-0.005678311346883236,-0.003241815051924224,0.006978233159061986,98928.84166036344,0.0002174480356647024
0.036769060182475055,0.014841946532577754,0.058083825879343465,0.021112198986636965,0.005782828483912983,0.007620262459701266,-0.003081659735780562,0.013926679707173983,0.03505992465864893,0.030238195035855453,-0.0035700112117488247,0.03384137544547183,-0.00075198209929217,-0.0183552233907458,0.008970836450828079,0.008194997982430507,0.0018479429971463013,0.007956914285826233,0.009644255943294988,0.011626938826917455,0.008057809670712901,-0.001931504558077668,-0.02569495613168049,0.0015431286248046572,0.024277386364403908,0.007431388772267455,-0.009928350758081628,0.012659371858999124,0.0040473898137440845,0.01668791322668217,-0.004771583339529095,-0.0015984847192304086,0.005441197831382194,-0.0008548536728101297,0.0023463719279026574,-0.0036965173204249746,0.0028302109681943577,-0.017227404387295087,0.003862832607188116,-0.008097889168580563,0.004568315206681994,0.01869671876549006,-0.01547233114447355,0.01923449544696032,0.000573814446256149,0.008767054467384128,-0.003302699453731739,0.006483121205973719,-0.015068412223798178,0.0026344822413710833,0.018126532114536298,0.0068116252127155,0.001124551394973361,-0.006148381641512102,0.0031766720103179047,-0.0012721692279500374,-0.026104855290653317,-0.006328110303148504,-0.012488870139645725,-0.007726459554651344,-0.008895318169972466,-0.01522628690611083,-0.01935450219332946,-0.025928206077931115,0.005788559562059592,-0.033401027633492175,-0.005583278457252261,-0.012631551702452892,-0.030523446552358946,-0.000878166013880799,-0.018463065412557045,-0.002181555424867865,-0.03570013965029517,-0.009327296498147453,0.003541741556918443,-0.026551206748994582,-0.004542485264849683,-0.008003978981773185,0.0003718961274953303,-0.01992397517190181,-0.02779908701052025,-0.01912796324613031,-0.022933326168223855,-0.018332171211775883,0.0007119225553203767,-0.017057710247973423,-0.006044865936670307,-0.017734030440077042,-0.0033122575148378797,0.009030024874829068,-0.02557959356391004,0.042010592983025896,-0.017907115561392573,-0.049370050162926615,-0.03360388898372668,-0.023569198428446514,0.010478888602618475,-0.03397753010670024,-0.013427174732278058,0.018953091470713446,-0.027258080403365303,-0.0030543545803700667,-0.010116319344318558,-0.011999999161557362,-0.0015358400463219013,-0.00031973055685474705,-0.015813642790385662,-0.015723571131607272,0.0017959421732952618,-0.028727613990022327,-0.0017380434078841933,-0.019139680314277818,0.012849424614881588,98733.00545858662,-0.0019795663073581826
0.0027592625752506095,0.025195562622019496,0.0018929468094222024,-0.000599220589068139,0.03187317577282278,0.00261787353833709,0.0,0.014740356587006787,-0.004261357123618081,0.011621411492237055,0.005479515894692533,-0.0037936100803931394,0.028745634297266065,0.015298704069739877,0.002105670731851861,-0.004267457670493302,0.019499247110079887,0.01578810605188541,0.010188952685651786,0.016611261212519546,0.0361257724633115,-0.0129010960731748,0.0007193709156678718,0.0012327902796640533,0.002031653990052895,-0.0010025943695692874,-0.006350969937843232,0.027029255600611535,-0.004726113364800444,-0.0003908966148352677,0.010730619778821948,-0.005032105438334211,0.0008235273901955331,0.008769770309678071,0.006302319287198488,-0.0091662468085284,-0.0042332627294189296,0.03243624848175575,-0.011987537672199844,-0.0056419105096192634,0.006843726519650595,0.001272023207945061,-0.02228775702949648,0.004906598810428431,-0.01685975642658144,-0.009033119719962679,0.010944982436255968,0.030236064903288673,-0.003759916555618803,-0.004137068691713486,-0.005851629149055904,-0.0027350368109235745,-0.012749308033965012,-0.01136363092292525,0.0019964997929990957,-0.006074837601793059,-0.0026443866045975373,0.01704865270698319,-0.004694882056183403,-0.0017814020507549433,-0.008496342290073455,-0.004600770345602134,-0.00395106610302709,0.005478261549511809,-0.005217261691551567,0.007564664265501397,-0.006572939986004833,-0.00649678445612123,0.0022429803071534193,-0.017309485590194962,-0.005160691386507432,0.005489290323759777,-0.008006076816700736,-0.0020069643192146547,0.00729165468623727,-0.009819361210410937,-0.01733391440140908,0.004342413378304433,0.00788664897828839,-0.014980165288413616,-0.017929240035972516,-0.003128193957367076,-0.01272965796279757,0.0016130149724108422,-0.004407700657487634,-0.003516377339593646,0.003881824630259212,0.003223856982561779,0.0005135264157691832,-0.006020987100718411,0.0017509170021279274,0.011617129992842479,-0.003201422766049289,0.0504778382637181,-0.00015012273888603822,0.0021539149133659174,-0.00609204849615308,-0.049469274840559185,0.0274540045925038,0.009505063907189082,-0.010218302551137759,0.006051096359847352,-0.018603199220927902,-0.002470381451309178,0.0027214097723952113,0.008184896117819251,-0.01178768059592672,-0.00652168474362691,0.0025928709280501616,-0.014291295539162974,-0.01436525370516395,-0.022484982283749178,0.0034159058663651987,98898.1447063363,0.0016725840258042801
-0.009388119582672827,0.0028248155313777,0.029915043601747016,0.010119100398484848,0.023499372740565017,0.02204809313151901,0.007212665239315408,-0.005942585470104622,0.010863662054230172,0.003018718367813422,0.002934346834847501,0.009683378894427719,0.0019749030825297886,0.0011958813419852277,0.03245387500571284,-0.002448919206056055,0.006203275329373925,-0.003760283616864757,-0.005463302120236158,-0.0006182892381302318,-0.0041077651812800875,0.0035941780643136134,-0.0059895266688766435,-0.0021547266633263895,0.004730798930783431,0.025234765496476408,0.008297779655488613,-0.011102888867939531,0.012709493664437632,0.007506469272814842,0.002710530002629996,-0.003275860058988833,-0.004584448612088288,0.008148312487867182,0.004294499200779622,0.004845730802526038,0.013037331469671898,-0.0006016817714392664,0.004493727079981857,0.007142479069173646,-0.0025042382367181926,-0.0020870578203652235,0.009065755263271802,0.03035999055559424,0.006416247902474748,0.0033146550767377825,-0.019864939539721793,-0.0008865361838048536,0.013144209071233481,0.004940247345043947,0.009267385392385474,0.0067840956351443715,-0.0030720181807717406,0.01930674622606432,0.0023359931843558446,0.002563072888268625,-0.004062127337992161,0.00028421754048169046,0.0004643979164715706,-0.001236858454758183,-0.00015889205083108315,0.012306505696877301,0.00437282455652277,-0.004810701209964963,-0.00534076317405674,-0.018115286627757188,0.005052140957833795,-0.00542219194242044,0.002578528889802034,-0.013290404142852319,0.011295133144468616,0.0009516583775391885,-0.009036493110600174,0.006800531035301982,-0.002989796562146818,0.005989283702815262,-0.002916952458658306,-0.000996930033427601,-0.008249359326139238,-0.010974746045645745,-0.0025837501258938467,0.012840543515069469,-0.006315949239168672,0.016988787066026023,-0.0070478532363800195,0.008797658033956823,-0.005845396121107571,-0.004503480401573112,-0.004330485318477573,-0.008117716679703069,-0.003955143304715358,-0.00762820672707476,-0.012861802401295863,-0.037987099924395196,-0.0031505781299803193,-0.01580974948727798,0.006168344814801552,-0.003944259895209745,-0.009890024006038667,-0.013536288914572037,0.003779425605377029,-0.004909621137721976,-0.007782706800787631,-0.008109696435462332,0.025793744453860845,-0.0038361215257805004,-0.00411560854474291,-0.010579785718831003,-3.98373257177731e-05,0.0047564235887957995,-0.019749495063140055,-0.008000142693948664,0.003996858363534361,99053.35694440894,0.0015694150636851312
0.07426473736900463,0.008309807575924255,-0.02109661268732821,0.008756315447660867,0.04751767130886808,-0.02015328709308173,-0.01125318219786009,-0.016937852136909348,-0.009010006581719132,0.004681736983504825,-0.036990573751888856,-0.00689654492027858,-0.011826508743727482,-0.024128099818432225,-0.0022614662759701254,-0.01636660368314935,0.00025684318545216023,0.008807208337656913,0.0023240974689882066,-0.0019442892491612351,0.005130806120739129,0.004069700541641019,0.006146055436605957,0.005552097682977708,-0.006726511896501974,-0.015453513807489938,-0.006116476441322849,0.0003326609190146268,-0.0027583006419267253,-0.005510219741541422,0.016501548751937545,-0.006169601038835015,0.012517682901732607,-0.019830556932492915,-0.01603559365077445,-0.010083193825422443,-0.004476379768554306,-0.006956011800838269,-0.0005966211783268172,-0.0029162840975955895,-0.0002689971050362505,-0.005092256716110688,-0.0050130747436215595,-0.015188339865917277,-0.009968598778637094,-0.006056650327390667,-0.0025334734891436783,-0.012702569274173903,0.004881297401988061,-0.02016650499371242,-0.0029781308939867968,0.023799343687535446,0.0046793404062355215,-0.001057194163522568,-0.004798145004880849,-0.004621351779294347,0.011110723708999903,0.0038396322735390065,-0.0,0.022469308526374188,0.006357222654879591,0.009171389045087075,0.017293389353467137,-0.0047512278812031905,0.022147443974244174,-0.007583831308280997,-0.0004144681070901157,0.012904404676889691,0.00364579830851397,0.00851184441895958,0.0013847380800690035,0.007239508027638064,0.01244345286911197,-0.0050649296109619435,0.008501078603440182,-0.009711411663415381,0.020174475369031164,0.005726398069633265,-0.019413021417691745,0.06438498548461702,0.007559788131545342,0.002043967747332398,0.00838909389156517,0.0026507567274455246,0.011268005193663444,0.007654911367955375,-0.0031323859681331445,0.03496904547773727,-0.00021932751299513775,0.003252805176883866,-0.00688530929197495,-0.01093092760355674,-0.0025143723570155707,-0.026502917880158128,-0.0005483853250900506,0.012301246521529419,-0.002106868177434551,-0.008074370237076245,-0.001167327569790766,0.01316305400043516,-0.002811268348532625,-0.0005862785463031095,0.00030889159217040163,0.0054222262909111585,0.005935513083387023,0.01612067645034998,0.000725259142754564,-0.008281030324616356,0.005650021926083437,0.005388542814318775,-0.014200392116133997,-0.017690295443042903,-0.0020304911890052235,99138.19917638124,0.0008565306072354506
-0.020609982513142944,-0.014806503880664734,-0.006142675153973931,-0.0053699752169711346,-0.0183595241702178,-0.023174940113037112,-0.01603712470919927,-0.02668928069777443,-0.0018621773166879185,-0.018889140480738864,-0.023437430621352617,-0.004123316706949431,-0.017287206910012953,-0.021542219619711367,-0.016772304270236127,-0.02454234596096172,-0.016949186240835967,-0.0357944965784287,-0.034359255647483544,-0.020543699472764687,-0.008707864224731021,-0.030317781561841062,-0.02527251894736282,-0.011349663715195413,-0.02133171608596518,-0.030042451660950653,-0.013091731945624185,0.01463253417588839,-0.002351018957330697,-0.013344803303686925,-0.018061982877107252,-0.015084712370353581,-0.022626490306299818,0.0003371508526484046,-0.015029413167175543,-0.02546505884533079,-0.016393402388402145,-0.020340838200517353,-0.036556174843480393,-0.02678808949723177,-0.015874343932761326,0.0026504687425763507,-0.023751832259752415,-0.007834692153416034,-0.01955287171023945,-0.024721414426831623,-0.02732906805440749,-0.009460290267042204,-0.024415149577950324,-0.00935003460785988,-0.02016173011456046,-0.024786532260730798,-0.025218702759742584,-0.01657989736619625,-0.032922377841595685,-0.01946072096650653,0.011724160095583969,0.033261916288974014,0.008914592254748999,0.03041074428327839,0.011356341200810638,0.018223796521045887,0.012737435600015945,0.015641044982189323,0.018823142044309904,0.01669392767395017,0.00854562333682618,0.021658502805991797,0.033663639413542,0.013423882157727829,0.016213322693688914,0.018902290103824937,0.004868302739053143,0.022537430922959345,0.018669725400296655,0.02450163840398656,0.037693135333629946,0.03217722510798715,0.029440685401481148,0.0023719687809965473,0.02536244740668192,-0.002420617378100731,-0.0025065793134333436,0.002445128549689035,0.018074210834903126,0.01058430865136828,0.014996772421037918,0.010685068965272215,0.029373108416922977,0.027864056313396612,0.013285449671889715,0.020555552122349163,0.021079505608812887,0.0029064430169531974,0.013353227287155267,0.017151573181654167,0.0011932569965957818,0.004877529827314153,0.02247841790014915,0.017082677091872833,0.00900902706064366,0.009492183439399615,0.0167117822838998,0.018679006319616498,0.013172051207220203,0.01139107088065372,0.008992149587727538,0.004889367856800941,0.0031611054427612695,0.02133709534759698,0.016096720698616895,0.025458575999023125,-0.015562598500411085,98841.53948349667,-0.0029923853302677994
-0.012501946153228194,-0.03998298232853492,-0.01864654092151996,0.00044378331558081463,-0.03521907928789958,-0.014531492973665738,-0.004206092747699008,-0.013536968876820543,0.021180863114582893,-0.016453918580567328,-0.0008889865867689473,0.02320772402639193,0.02353021743716366,0.0022517193295701343,-0.009912441419148488,-0.009381760611566925,-0.0036571654859040015,-0.0072435335180204286,-0.003929178838629088,0.006418877184805494,0.00040388646160716135,-0.001504803819224132,-0.06217741538267807,-0.021098285534450256,-0.008880166911990783,-0.013326553276451159,-0.0013127904818971414,-0.03654540893332503,0.02231771143734851,-0.015028140080735386,0.009987004360910934,-0.0013548018297897535,-0.014439197078279342,-0.03232920119840854,0.01020318213995619,0.012042705879397042,-0.007047654302105966,0.0066002525542081525,-0.01130553464614259,-0.021148217202475617,0.004328695815568384,-0.032269767766281654,-0.0032841796897420394,-0.01075670233395254,-0.0014328840101287543,-0.014271384308553348,-0.015667389583467917,-0.011078779827358054,-0.014675124387131477,-0.016286880576786733,0.010034295137163252,0.019959687402279824,-0.011595331040923473,0.0026007092567064127,0.001495544866401799,0.019443905042018095,0.03957476259542192,0.01875381513773111,-0.0035744667001549324,0.035193452937522074,-0.0032356617285993483,-0.017050167969147267,0.003225442769562825,-0.000591332503147024,0.01801449019581436,0.03915605418374213,0.019276027361216808,0.023733609481674245,6.876710285275145e-05,0.023328831787612025,0.002656399062560655,0.0027384391924630824,0.030551474023555625,0.018999473668317668,0.00892621217350098,0.01802793731133423,0.017528427210877773,0.004269100103057588,0.00924680588295601,-0.0047552167877604745,0.008170863420386087,0.006965839986500577,-0.014756047206137879,0.018330053605341123,0.005984553370254386,0.019348816193861307,0.020814722024191434,0.003970098317173765,0.005118951809386929,0.04082249206462596,-0.006568484633673766,0.015018552806123076,-0.007458941867786173,0.04595798495618586,0.009948496001406792,-0.0006166751578773333,0.00859034487024557,-0.029384863311023635,0.0027170652389515437,-0.0051186649111880644,0.008157040597161935,-0.0015380788341037288,-0.00612797084071115,0.013706835183249888,0.004441723191861091,0.009904587173555024,-0.015505046873314665,0.012393872914281179,0.023402339040659692,-0.00011391443316033367,-0.008251845925144163,0.0052247455159724066,-0.007638350296294338,98897.77172486974,0.0005689130467505521
